doc_id,AllDocuments,QuestionAnswerStringsV2,FullyStructured,ExamStringsV2,ExamplesStrings,ExamplesStringsV2,ListPrefixV2,ExamplesMinimalEmbed,ExamplesSynonymsEmbed,ExamplesDiverseEmbed,preview
226,True,False,False,False,False,False,False,False,False,False,Gemfibrozil helps to lower cholesterol. Gemfibrozil should be used together with lifestyle changes s
227,True,False,False,False,False,False,False,False,False,True,Canadian players are among the lucky ones who get to choose the best promotion tailored to their nee
228,True,True,False,False,False,False,False,False,False,False,Choose an easy-moderate hike with mountain view yoga and meditation. Options include the Blue Ridge 
229,True,False,False,False,False,False,False,False,False,False,Studies demonstrate that foot fractures are among the top common fracture injuries assessed by physi
230,True,False,False,False,False,False,False,False,False,False,I’m Joni Eareckson Tada. My brother-in-law is big on the grace of God. He happens to be in the pasto
231,True,False,False,False,False,False,False,False,False,False,MDC Wholesale Cigars is a national wholesale cigar distributor with large clients specializing in ca
232,True,False,False,False,False,False,False,False,False,False,Vinyl has long been used to meet specific packaging needs due to its excellent transparency and high
233,True,False,False,False,False,False,False,False,False,False,"Bunche received the Nobel Peace Prize in 1950, the first African American so honored. He was involve"
234,True,False,False,False,False,False,False,False,False,False,Start a continuously running clock.and increases by 1 each minute.back up to start round 16.try t
235,True,False,False,False,False,False,False,False,False,False,"This free Python tutorial is provided by DataCamp, an online interactive education platform that off"
236,True,False,False,False,False,False,False,False,False,False,Taylor Swift and her new beau Joe Alwyn has been seen spending time together in Nashville. It has be
237,True,False,False,False,False,False,False,False,False,False,"Joseph Prince is savvy about the errors of the prosperity gospel and antinomianism, and he even make"
238,True,False,False,False,False,False,False,False,False,False,"ST. PAUL, Minn. (AP) — Groups advocating for Minnesota's Latino community are at the state Capitol t"
239,True,False,False,False,False,False,False,False,False,False,The Mystery of Edwin Drood is the final novel by Charles Dickens. The novel was unfinished at the ti
240,True,False,False,False,False,False,False,False,False,False,"THE main story on the front page, records another Caithness tragedy on the roads, the second within "
241,True,False,False,False,False,False,False,False,False,False,Google has announced that it will be shutting down its smart-messaging service Allo which it launche
242,True,False,False,False,False,True,False,False,False,False,This week’s theme for the photo challenge hosted by The Daily Post At WordPress.com is Thankful. The
243,True,False,False,False,False,False,False,False,False,False,The Company applies the Quality Management System described in their Company Documented Information 
244,True,False,False,False,False,False,False,False,False,False,"As heavy rains continued to lash various parts of Kerala, two more shutters of the Cheruthoni Dam, p"
245,True,False,False,False,False,False,False,False,False,False,Xero helps businesses to save time on completing paperwork by helping to manage your business financ
246,True,False,False,False,False,True,False,False,False,False,Bronkhorstspruit Dam Nature Reserve is a haven for waterfowl and the surrounding grassland attracts 
247,True,False,False,False,False,False,False,False,False,False,小纽约网-纽约华人官方网站»分类信息 › 纽约本地 › 街头采访 › What is the political view of the Chinese?What is the political 
248,True,False,False,False,False,False,False,False,False,True,"Our lives are a journey. A spiritual journey. We experience, in order to expand. In our experiences,"
249,True,False,False,False,False,False,False,False,False,True,An earwax candle is a tool that is said to clear the ear of wax using heat conducted from the candle
250,True,False,False,False,False,False,False,False,False,False,Bufori is a brand of hand-built automobiles inspired by American 1930s coupes. The company is owned 
251,True,False,False,False,False,False,False,False,False,True,You’re probably a regular queuer at Subway. You cut out Domino’s vouchers from the multiple voucher 
252,True,False,False,False,False,False,False,False,False,False,"Our annual Picnic match. We start the day with the IDPA pistol match. After it is over we eat, club "
253,True,False,False,False,False,False,False,False,False,False,"The title is self-explanatory. When I press the assigned key on my MIDI Controller, it doesn't jump "
254,True,False,False,False,False,False,False,False,False,False,We offer the simplest form of lace just to lift up the appearance of any casual outfit named as Pipe
255,True,False,False,False,False,False,False,False,False,False,You are visiting the placeholder page for Brandon Blackburn. This page is here because someone used 
256,True,False,False,False,False,False,False,False,False,False,This project status remains at urgent status (I.E. Yellow). For AD this effort remains on hold until
257,True,False,False,False,False,False,False,False,False,False,After the excitement of Game of Thrones Season 5 being filmed in the Alcazar palace in Seville last 
258,True,False,False,False,False,False,False,False,True,True,"5 Ways to Amplify Student Voice With Technology Educational technology tips for teachers, librarians"
259,True,False,False,False,False,False,False,False,False,False,BTC/USD Daily Technical Analysis for 24.04.2019.BTC/USD Daily Technical Analysis for 23.04.2019.BT
260,True,False,False,False,False,False,False,False,False,False,"In order to increase safety, enhance quality and minimize sprayed concrete waste, Trafikverket (The "
261,True,False,False,False,False,False,False,False,False,False,This week Veolia Environmental Services is at the Local Government Group Annual Conference and Exhib
262,True,False,False,False,False,False,False,False,False,False,"Use the ""Sports"" link above for information specific to each of our leagues.For the Residents of Ea"
263,True,False,False,False,False,False,False,False,False,False,The chronograph includes two subdials with 60 seconds counter on 6 o’clock and 60 minutes counter at
264,True,False,False,False,False,False,False,False,False,False,Johns Hopkins Singapore (JHS) was established by The Johns Hopkins University in 1998 as its base of
265,True,False,False,False,False,False,False,False,False,True,"Walter M. Miller, Jr. - Wikipedia, the free encyclopedia.Interesting but barely relevant to ""Spirit"
266,True,False,False,False,False,False,False,False,False,True,- General spanish course - Intensive courses - “One to one” lessons - DELE exam preparation courses 
267,True,False,False,False,False,False,False,False,False,True,"Hello! I have two new pieces coming out shortly, one with The Florida Review, the second with Forkli"
268,True,False,False,False,False,False,False,False,False,False,King Lear and Twelfth Night! Tickets available now.This year’s Fall Musical is Sunday in the Park w
269,True,False,False,False,False,False,False,False,False,False,Description : Download editabletemplates.com's premium and cost-effective Antiaircraft Rockets Power
